OrderID,CustomerID,ProductID,OrderDate,Quantity,DiscountPct,SalesAmount
O35435,C10570,P20386,2025-08-17,3.0,10,158000.17
O35436,C11516,P20218,2026-03-20,1.0,10,28967.69
O35437,C10575,P20015,2025-08-22,1.0,10,52334.23
O35438,C10347,P20302,2025-07-18,6.0,5,267920.75
O35439,C10820,P20441,2026-05-12,6.0,5,190839.08
O35440,C11511,P20138,2025-02-01,4.0,10,82242.58
O35441,C11497,P20406,2025-09-21,4.0,0,36763.56
O35442,C10382,P20232,2025-04-23,5.0,0,231226.65
O35443,C11304,P20089,2026-04-04,2.0,10,9129.28
O35444,C10072,P20463,2025-10-03,4.0,5,127352.02
O35445,C10521,P20077,2025-05-26,4.0,10,229172.98
O35446,C11390,P20136,2025-12-23,6.0,0,5733.96
O35447,C10933,P20405,2025-01-06,2.0,0,101765.46
O35448,C11118,P20469,2025-12-06,5.0,15,208419.79
O35449,C11397,P20406,2026-05-09,7.0,5,61119.42
O35450,C10339,P20110,2025-04-18,7.0,10,340368.9
O35451,C11461,P20353,2025-03-12,1.0,0,65477.24
O35452,C11360,P20301,2025-12-06,5.0,0,298127.1
O35453,C10664,P20091,2025-04-10,2.0,0,33515.68
O35454,C11516,P20424,2025-11-23,1.0,5,21807.48
O35455,C11941,P20370,2025-02-02,1.0,20,53367.37
O35456,C11892,P20406,2025-05-23,1.0,15,7812.26
O35457,C10040,P20414,2025-09-01,5.0,10,92494.49
O35458,C11383,P20190,2025-08-05,6.0,15,258318.21
O35459,C10574,P20073,2026-03-10,2.0,10,76461.48
O35460,C11278,P20173,2025-02-23,5.0,5,193943.59
O35461,C10966,P20035,2025-05-31,5.0,0,122741.5
O35462,C10581,P20210,2025-02-24,3.0,10,90272.29
O35463,C11422,P20298,2026-06-01,4.0,0,118601.32
O35464,C11781,P20133,2026-03-24,7.0,5,418578.13
O35465,C11901,P20283,2025-02-04,5.0,15,303556.89
O35466,C10170,P20198,2025-04-29,3.0,0,210204.45
O35467,C11714,P20446,2025-07-16,7.0,0,477804.95
O35468,C10701,P20032,2026-05-29,6.0,0,24058.26
O35469,C10511,P20136,2026-02-26,6.0,10,5160.56
O35470,C11284,P20248,2026-06-01,2.0,0,53171.6
O35471,C10584,P20359,2025-05-19,3.0,5,28832.02
O35472,C10984,P20341,2025-02-13,5.0,0,265000.5
O35473,C10459,P20146,2025-08-07,2.0,5,27101.18
O35474,C10529,P20334,2025-09-15,3.0,0,7386.42
O35475,C11906,P20143,2026-05-28,5.0,20,186810.48
O35476,C10341,P20234,2026-01-12,2.0,5,73407.03
O35477,C10057,P20410,2025-10-16,7.0,10,121417.76
O35478,C10218,P20437,2026-04-15,2.0,10,105111.9
O35479,C10619,P20044,2025-04-13,7.0,5,228921.53
O35480,C10816,P20032,2025-05-29,4.0,0,16038.84
O35481,C11964,P20231,2025-03-25,6.0,5,278828.27
O35482,C11709,P20028,2025-01-26,7.0,10,407786.21
O35483,C10731,P20423,2025-06-24,5.0,5,159107.66
O35484,C10464,P20491,2026-02-26,4.0,0,150356.92
O35485,C10247,P20160,2025-12-12,2.0,0,60229.44
O35486,C10730,P20333,2025-10-29,2.0,0,134421.52
O35487,C10373,P20207,2025-10-25,3.0,0,81513.21
O35488,C10417,P20018,2025-05-15,4.0,15,218427.15
O35489,C11055,P20103,2025-02-24,1.0,0,26135.66
O35490,C10368,P20070,2025-02-25,5.0,5,144860.04
O35491,C10559,P20119,2026-01-09,6.0,10,64086.44
O35492,C11670,P20139,2025-12-05,7.0,15,18406.68
O35493,C10108,P20160,2026-04-02,4.0,5,114435.94
O35494,C10584,P20232,2025-12-21,2.0,0,92490.66
O35495,C10839,P20148,2025-05-12,3.0,0,110287.14
O35496,C10418,P20353,2026-05-08,5.0,5,311016.89
O35497,C11644,P20424,2025-04-20,6.0,5,130844.87
O35498,C10821,P20392,2025-05-06,7.0,0,446537.0
O35499,C11422,P20243,2025-10-23,5.0,0,172088.9
O35500,C11296,P20035,2025-06-28,3.0,15,62598.16
O35501,C10683,P20325,2025-07-16,2.0,0,16101.2
O35502,C11140,P20382,2025-04-11,7.0,5,355267.34
O35503,C11865,P20355,2025-07-02,6.0,20,162831.41
O35504,C11610,P20239,2025-01-09,1.0,10,5332.52
O35505,C10256,P20334,2026-02-17,3.0,5,7017.1
O35506,C11105,P20149,2025-04-14,1.0,0,61035.79
O35507,C10780,P20111,2025-05-06,4.0,20,65871.42
O35508,C11152,P20408,2026-06-30,5.0,0,182105.85
O35509,C10838,P20017,2025-09-27,6.0,10,206006.92
O35510,C10915,P20402,2026-04-11,2.0,15,53514.56
O35511,C10235,P20226,2025-04-28,1.0,0,61755.91
O35512,C10553,P20140,2025-04-02,2.0,10,68491.4
O35513,C10181,P20144,2026-04-30,4.0,20,29823.26
O35514,C10157,P20260,2025-03-28,1.0,10,63185.59
O35515,C11478,P20217,2025-08-22,2.0,5,142047.13
O35516,C10571,P20162,2025-05-04,2.0,15,26350.94
O35517,C10857,P20092,2025-07-22,7.0,10,244397.79
O35518,C11785,P20174,2025-02-01,4.0,10,176842.55
O35519,C11728,P20331,2025-12-23,3.0,10,165629.26
O35520,C11048,P20205,2026-04-08,6.0,0,385833.6
O35521,C11497,P20415,2025-04-04,4.0,0,228386.08
O35522,C11424,P20153,2026-06-06,1.0,0,16372.12
O35523,C10948,P20103,2026-02-12,1.0,0,26135.66
O35524,C10592,P20202,2025-04-10,5.0,0,281748.55
O35525,C10134,P20280,2025-09-01,2.0,5,37857.98
O35526,C10421,P20065,2025-02-27,6.0,0,294827.22
O35527,C10213,P20117,2025-12-23,1.0,15,19176.94
O35528,C10900,P20153,2026-05-06,3.0,10,44204.72
O35529,C10482,P20156,2025-11-16,3.0,10,201999.42
O35530,C10348,P20164,2025-01-19,4.0,5,261871.53
O35531,C10166,P20082,2025-12-23,1.0,0,12981.01
O35532,C10937,P20006,2025-04-27,6.0,5,209160.02
O35533,C10348,P20322,2025-05-16,6.0,10,342481.01
O35534,C10849,P20067,2025-10-23,1.0,10,41765.67
O35535,C10398,P20238,2026-06-09,7.0,0,7090.23
O35536,C10583,P20072,2025-04-11,5.0,10,293315.44
O35537,C10726,P20095,2026-01-15,5.0,10,305980.38
O35538,C11459,P20304,2025-06-04,5.0,10,229832.78
O35539,C11601,P20467,2025-04-15,7.0,0,488213.81
O35540,C11245,P20498,2026-06-10,1.0,5,41802.02
O35541,C10308,P20326,2025-05-08,4.0,5,84998.51
O35542,C10991,P20078,2026-02-05,7.0,5,342358.89
O35543,C10798,P20067,2026-06-13,6.0,5,264515.91
O35544,C11721,P20176,2025-05-04,4.0,0,178405.2
O35545,C10719,P20321,2025-12-26,4.0,0,18453.04
O35546,C10466,P20172,2025-03-05,7.0,0,389500.51
O35547,C10099,P20478,2025-04-12,4.0,0,91377.84
O35548,C11266,P20255,2025-10-04,3.0,0,18651.66
O35549,C10158,P20063,2025-08-15,1.0,0,64601.68
O35550,C10610,P20302,2025-01-23,2.0,0,94007.28
O35551,C10554,P20403,2025-03-05,1.0,10,21089.03
O35552,C10651,P20246,2025-06-06,4.0,15,115371.01
O35553,C11819,P20192,2026-01-25,3.0,0,76857.51
O35554,C10920,P20467,2025-05-29,3.0,0,209234.49
O35555,C10227,P20329,2025-12-29,1.0,15,8720.58
O35556,C10423,P20071,2026-04-09,2.0,10,134094.44
O35557,C11096,P20366,2026-02-03,7.0,0,270847.29
O35558,C10243,P20229,2026-02-09,7.0,10,238489.27
O35559,C10530,P20434,2025-05-12,4.0,0,70642.32
O35560,C11613,P20063,2025-07-16,3.0,10,174424.54
O35561,C11069,P20297,2025-02-04,4.0,20,171367.39
O35562,C11496,P20245,2026-02-24,4.0,0,16881.52
O35563,C10371,P20007,2026-01-12,6.0,15,10964.69
O35564,C11879,P20393,2026-02-03,4.0,0,115010.04
O35565,C10652,P20260,2025-08-08,5.0,5,333479.5
O35566,C10689,P20089,2026-06-01,6.0,5,28909.37
O35567,C10734,P20177,2025-12-08,4.0,10,132643.01
O35568,C11951,P20204,2026-02-20,4.0,0,154929.48
O35569,C10092,P20134,2026-04-01,2.0,10,109260.4
O35570,C11046,P20082,2025-10-24,7.0,10,81780.36
O35571,C10172,P20488,2025-11-27,6.0,5,352453.0
O35572,C11628,P20021,2025-12-05,7.0,0,73656.31
O35573,C11216,P20399,2025-10-25,6.0,0,179026.44
O35574,C11101,P20128,2025-11-08,2.0,10,114463.84
O35575,C11305,P20195,2025-02-24,5.0,15,90902.57
O35576,C11388,P20194,2026-06-18,6.0,5,34701.49
O35577,C10179,P20184,2025-04-15,5.0,10,125508.38
O35578,C10238,P20247,2025-06-24,4.0,0,77318.92
O35579,C11159,P20361,2025-10-21,3.0,5,124592.88
O35580,C10877,P20360,2026-01-10,3.0,0,59722.89
O35581,C10902,P20324,2026-03-26,1.0,10,18533.99
O35582,C10280,P20160,2026-03-21,3.0,20,72275.33
O35583,C11043,P20194,2025-03-01,3.0,15,15524.35
O35584,C11619,P20110,2026-01-27,2.0,0,108053.62
O35585,C10740,P20413,2026-01-25,1.0,10,48363.93
O35586,C10371,P20066,2025-07-31,7.0,0,185218.88
O35587,C11801,P20418,2026-06-19,1.0,0,38332.42
O35588,C11136,P20254,2025-08-28,2.0,0,115020.74
O35589,C11787,P20283,2026-05-03,3.0,0,214275.45
O35590,C11700,P20060,2025-05-02,3.0,10,21092.51
O35591,C10870,P20118,2025-09-10,1.0,5,44672.05
O35592,C11704,P20423,2025-05-21,3.0,15,85415.69
O35593,C11019,P20044,2026-03-28,1.0,0,34424.29
O35594,C10221,P20486,2025-06-02,3.0,5,172613.07
O35595,C10920,P20210,2025-11-04,4.0,0,133736.72
O35596,C10304,P20036,2025-11-13,2.0,0,101109.74
O35597,C11727,P20019,2026-06-13,6.0,20,270343.39
O35598,C11349,P20091,2025-10-23,5.0,5,79599.74
O35599,C11461,P20301,2025-12-11,7.0,15,354771.25
O35600,C10438,P20212,2025-10-09,4.0,5,84863.31
O35601,C11194,P20405,2025-07-27,3.0,0,152648.19
O35602,C10375,P20407,2025-04-06,5.0,0,27244.55
O35603,C11581,P20222,2026-03-28,6.0,15,334502.98
O35604,C10381,P20217,2026-01-08,4.0,0,299046.6
O35605,C10986,P20223,2025-03-14,6.0,20,80578.7
O35606,C10014,P20411,2025-11-29,2.0,5,125140.86
O35607,C10743,P20098,2026-01-28,5.0,0,322959.45
O35608,C10669,P20456,2025-04-16,6.0,10,2457.65
O35609,C10500,P20019,2025-04-11,5.0,0,281607.7
O35610,C11670,P20297,2025-12-25,2.0,0,107104.62
O35611,C11415,P20026,2025-11-25,6.0,15,277617.53
O35612,C11573,P20028,2026-01-30,4.0,5,245966.29
O35613,C10565,P20064,2025-02-04,5.0,5,124264.32
O35614,C10530,P20324,2025-06-06,7.0,0,144153.24
O35615,C10492,P20223,2025-09-30,7.0,0,117510.61
O35616,C11574,P20080,2026-01-31,7.0,5,102073.18
O35617,C11723,P20051,2025-07-26,6.0,5,200235.98
O35618,C11409,P20458,2025-11-02,2.0,10,70227.9
O35619,C11220,P20102,2026-06-20,7.0,5,424709.63
O35620,C10755,P20176,2026-04-07,6.0,10,240847.02
O35621,C10300,P20010,2025-09-09,6.0,0,127132.98
O35622,C10815,P20237,2025-09-24,4.0,0,61380.2
O35623,C10547,P20457,2025-07-28,3.0,0,59324.85
O35624,C10727,P20423,2026-06-23,1.0,10,30146.72
O35625,C10731,P20100,2026-05-18,3.0,10,2938.06
O35626,C10828,P20499,2026-05-29,3.0,0,110382.36
O35627,C10602,P20378,2025-05-28,1.0,0,10680.98
O35628,C11332,P20228,2025-03-24,6.0,10,163656.5
O35629,C11276,P20403,2025-02-11,3.0,15,59752.26
O35630,C11032,P20064,2025-06-05,3.0,10,70634.46
O35631,C10768,P20380,2026-03-29,2.0,0,7758.34
O35632,C10875,P20019,2025-10-11,2.0,10,101378.77
O35633,C11232,P20332,2025-07-07,4.0,10,4753.91
O35634,C10937,P20318,2026-04-19,5.0,0,37721.55
O35635,C10131,P20141,2026-05-22,6.0,5,173316.71
O35636,C11760,P20025,2025-05-13,7.0,0,152632.27
O35637,C11733,P20228,2025-09-28,4.0,0,121227.04
O35638,C11678,P20089,2025-03-14,2.0,20,8114.91
O35639,C11788,P20092,2026-03-12,2.0,15,65948.61
O35640,C10608,P20042,2025-10-20,1.0,5,55850.61
O35641,C10026,P20373,2026-03-13,1.0,0,20227.87
O35642,C11647,P20295,2025-03-01,7.0,10,411170.7
O35643,C11478,P20414,2025-11-23,7.0,0,143880.31
O35644,C10635,P20389,2025-07-01,2.0,0,118077.94
O35645,C11210,P20081,2026-03-10,3.0,5,57316.58
O35646,C10484,P20402,2026-06-03,7.0,5,209336.35
O35647,C10680,P20107,2025-03-24,4.0,0,49185.4
O35648,C11075,P20111,2025-01-28,2.0,10,37052.68
O35649,C11915,P20277,2025-09-23,6.0,0,24437.4
O35650,C10005,P20214,2025-10-10,2.0,15,96632.25
O35651,C10589,P20231,2026-02-01,1.0,15,41579.65
O35652,C11184,P20306,2026-01-18,4.0,10,165173.9
O35653,C10208,P20121,2025-11-15,4.0,5,60477.27
O35654,C10257,P20134,2025-07-12,5.0,0,303501.1
O35655,C11229,P20306,2025-08-15,2.0,10,82586.95
O35656,C11791,P20208,2026-03-27,5.0,15,171490.94
O35657,C11974,P20450,2025-07-01,1.0,0,42803.04
O35658,C10011,P20371,2025-11-23,5.0,5,58421.82
O35659,C10949,P20257,2025-07-22,3.0,0,5258.31
O35660,C10008,P20185,2026-02-06,2.0,5,94775.0
O35661,C11433,P20286,2026-04-17,2.0,5,83971.91
O35662,C10936,P20442,2025-06-28,4.0,20,33721.09
O35663,C10032,P20363,2025-01-18,7.0,0,67160.17
O35664,C10540,P20180,2026-04-08,5.0,5,104925.12
O35665,C11742,P20421,2026-06-30,4.0,20,209303.9
O35666,C11005,P20048,2026-02-07,6.0,5,354254.09
O35667,C10387,P20087,2026-01-28,5.0,15,175036.89
O35668,C11252,P20385,2025-10-27,7.0,0,270913.44
O35669,C10640,P20019,2025-12-17,5.0,20,225286.16
O35670,C11791,P20046,2025-07-06,7.0,0,61834.57
O35671,C11499,P20451,2025-12-13,7.0,20,224008.4
O35672,C11748,P20386,2026-02-13,1.0,0,58518.58
O35673,C11775,P20056,2025-03-12,5.0,5,256571.01
O35674,C10207,P20229,2025-11-23,4.0,0,151421.76
O35675,C11342,P20145,2025-07-31,6.0,5,417692.18
O35676,C11819,P20092,2025-11-05,7.0,0,271553.1
O35677,C11781,P20082,2025-04-18,5.0,20,51924.04
O35678,C10557,P20225,2025-06-26,5.0,0,24733.6
O35679,C11641,P20079,2026-03-03,2.0,10,39539.32
O35680,C10348,P20150,2026-06-15,2.0,0,15424.9
O35681,C10793,P20361,2026-02-22,6.0,15,222955.68
O35682,C10234,P20283,2025-09-05,7.0,5,474977.25
O35683,C11725,P20311,2025-07-28,2.0,20,82750.21
O35684,C11068,P20485,2025-08-04,3.0,5,57390.88
O35685,C11006,P20160,2026-03-14,2.0,0,60229.44
O35686,C10737,P20316,2025-11-07,3.0,0,53947.89
O35687,C10942,P20365,2026-01-18,6.0,10,223620.7
O35688,C11166,P20467,2025-09-28,3.0,10,188311.04
O35689,C11672,P20156,2025-05-01,6.0,10,403998.84
O35690,C10176,P20156,2026-02-11,4.0,0,299258.4
O35691,C11678,P20376,2025-09-02,2.0,10,14848.13
O35692,C10449,P20202,2025-03-07,5.0,15,239486.27
O35693,C10592,P20468,2025-08-16,7.0,0,67260.34
O35694,C10082,P20409,2025-05-17,1.0,0,16740.73
O35695,C10135,P20341,2025-07-13,7.0,10,333900.63
O35696,C11743,P20462,2026-05-04,5.0,0,268350.7
O35697,C10856,P20342,2025-12-20,2.0,10,25751.84
O35698,C11201,P20117,2025-06-06,5.0,5,107165.27
O35699,C11407,P20154,2026-04-21,2.0,20,75474.96
O35700,C11267,P20364,2025-01-16,7.0,15,268285.02
O35701,C11591,P20331,2025-03-19,2.0,10,110419.51
O35702,C11165,P20119,2025-02-21,5.0,0,59339.3
O35703,C11481,P20199,2026-05-29,3.0,0,30270.24
O35704,C10440,P20401,2026-05-19,4.0,15,207961.31
O35705,C11080,P20466,2025-03-02,4.0,10,80799.95
O35706,C11551,P20263,2025-05-12,4.0,10,152195.62
O35707,C10697,P20184,2026-01-17,4.0,5,105984.85
O35708,C11850,P20448,2026-06-27,1.0,0,4227.31
O35709,C10419,P20148,2026-02-14,6.0,0,220574.28
O35710,C10088,P20166,2025-06-04,2.0,0,51218.66
O35711,C11633,P20075,2025-02-20,1.0,10,19403.69
O35712,C10656,P20236,2025-04-05,4.0,10,262809.32
O35713,C11032,P20314,2026-06-07,4.0,0,260312.6
O35714,C11501,P20272,2026-06-08,7.0,10,371408.18
O35715,C10215,P20179,2025-12-21,5.0,15,78276.76
O35716,C11709,P20283,2025-02-14,4.0,10,257130.54
O35717,C11759,P20051,2025-07-24,2.0,5,66745.33
O35718,C10552,P20075,2026-03-07,7.0,0,150917.55
O35719,C11521,P20144,2025-09-13,4.0,15,31687.22
O35720,C11718,P20343,2025-09-05,4.0,5,214204.86
O35721,C10503,P20188,2026-06-17,1.0,15,55214.44
O35722,C11806,P20123,2025-02-10,2.0,10,127498.32
O35723,C10699,P20332,2026-04-04,3.0,15,3367.35
O35724,C10245,P20251,2025-10-04,5.0,20,38444.64
O35725,C11502,P20296,2025-07-14,3.0,10,96053.34
O35726,C10309,P20323,2025-03-12,6.0,0,28266.3
O35727,C10231,P20130,2025-09-27,1.0,0,71421.55
O35728,C11407,P20252,2025-12-01,4.0,0,288470.68
O35729,C10155,P20358,2025-11-04,5.0,0,146705.0
O35730,C11199,P20432,2026-03-03,6.0,0,290658.18
O35731,C10848,P20180,2025-07-18,6.0,5,125910.15
O35732,C10115,P20408,2025-03-17,2.0,0,72842.34
O35733,C11414,P20349,2026-06-09,5.0,5,301180.3
O35734,C10311,P20495,2025-08-18,6.0,15,382137.9
O35735,C10993,P20110,2025-03-26,1.0,10,48624.13
O35736,C10300,P20482,2025-06-11,4.0,15,10863.48
O35737,C11042,P20468,2026-02-01,1.0,0,9608.62
O35738,C10784,P20338,2026-01-06,7.0,5,257260.77
O35739,C10012,P20078,2025-08-03,6.0,0,308895.24
O35740,C11428,P20466,2025-01-01,2.0,5,42644.42
O35741,C11837,P20002,2026-01-12,3.0,10,25298.16
O35742,C11728,P20321,2026-02-16,4.0,0,18453.04
O35743,C10232,P20276,2025-07-19,4.0,0,279382.4
O35744,C10955,P20290,2025-07-02,1.0,10,49348.02
O35745,C11629,P20297,2026-02-14,1.0,10,48197.08
O35746,C10730,P20169,2026-02-02,1.0,10,42549.13
O35747,C11302,P20240,2025-08-04,6.0,0,170257.08
O35748,C11377,P20459,2025-12-15,4.0,5,206148.25
O35749,C11018,P20475,2025-02-10,1.0,0,12517.47
O35750,C10999,P20023,2025-01-03,7.0,20,375409.05
O35751,C10303,P20294,2025-04-04,5.0,15,37899.8
O35752,C10541,P20172,2025-02-28,6.0,0,333857.58
O35753,C10470,P20323,2026-02-11,6.0,0,28266.3
O35754,C10813,P20318,2025-01-18,5.0,10,33949.4
O35755,C10077,P20396,2026-05-09,5.0,0,185296.35
O35756,C11020,P20286,2026-05-23,6.0,15,225398.27
O35757,C11545,P20479,2025-11-28,4.0,10,243038.92
O35758,C10024,P20343,2025-06-18,1.0,0,56369.7
O35759,C11039,P20193,2025-07-25,7.0,0,418150.74
O35760,C10676,P20169,2026-06-05,2.0,10,85098.26
O35761,C10525,P20404,2026-05-20,1.0,5,66837.81
O35762,C10347,P20118,2025-12-12,4.0,10,169283.56
O35763,C10172,P20006,2025-10-31,5.0,0,183473.7
O35764,C11893,P20331,2025-04-25,4.0,0,245376.68
O35765,C11351,P20483,2025-03-28,1.0,10,33854.63
O35766,C10712,P20132,2025-04-05,7.0,5,491697.87
O35767,C11509,P20093,2026-03-04,4.0,0,31787.28
O35768,C10489,P20251,2026-03-26,2.0,0,19222.32
O35769,C11486,P20010,2026-06-25,4.0,10,76279.79
O35770,C10378,P20051,2025-01-02,3.0,10,94848.62
O35771,C11612,P20349,2025-03-19,4.0,0,253625.52
O35772,C11188,P20294,2025-11-20,1.0,10,8025.84
O35773,C10372,P20129,2025-04-08,3.0,0,47065.86
O35774,C11597,P20488,2025-04-20,5.0,0,309169.3
O35775,C11000,P20392,2026-04-02,1.0,10,57411.9
O35776,C10977,P20249,2026-05-03,6.0,10,286251.08
O35777,C11448,P20102,2026-01-06,2.0,0,127732.22
O35778,C10757,P20337,2025-12-03,4.0,0,101550.04
O35779,C10477,P20083,2025-01-22,4.0,0,29777.44
O35780,C10382,P20191,2025-11-01,1.0,15,1312.86
O35781,C10155,P20417,2025-09-29,4.0,0,3408.72
O35782,C10257,P20143,2026-05-05,4.0,0,186810.48
O35783,C11780,P20237,2026-03-22,5.0,0,76725.25
O35784,C10674,P20287,2025-10-05,4.0,5,234073.2
O35785,C10068,P20277,2026-01-12,4.0,10,14662.44
O35786,C10344,P20387,2025-08-20,5.0,0,196652.55
O35787,C11301,P20382,2026-03-02,6.0,5,304514.86
O35788,C10673,P20450,2025-02-24,4.0,0,171212.16
O35789,C10391,P20291,2026-03-17,6.0,5,154038.4
O35790,C11473,P20169,2025-02-03,5.0,0,236384.05
O35791,C10259,P20443,2025-11-25,2.0,0,129414.38
O35792,C10307,P20144,2026-03-30,4.0,5,35415.13
O35793,C11871,P20184,2026-01-23,1.0,10,25101.68
O35794,C11119,P20045,2026-03-06,3.0,10,171372.64
O35795,C10950,P20243,2026-04-21,2.0,5,65393.78
O35796,C11488,P20315,2025-05-05,4.0,0,286805.92
O35797,C10970,P20434,2026-06-07,1.0,0,17660.58
O35798,C10246,P20469,2026-04-27,3.0,5,139763.86
O35799,C10733,P20268,2025-11-13,5.0,15,314523.63
O35800,C11659,P20476,2025-05-02,4.0,20,73657.76
O35801,C10187,P20253,2025-11-09,7.0,10,301155.94
O35802,C11798,P20396,2026-05-02,6.0,5,211237.84
O35803,C10925,P20289,2025-01-12,6.0,10,182153.45
O35804,C10785,P20212,2025-05-05,5.0,0,111662.25
O35805,C11397,P20488,2025-03-18,2.0,10,111300.95
O35806,C11596,P20177,2025-08-24,6.0,0,221071.68
O35807,C11430,P20021,2025-09-11,3.0,0,31566.99
O35808,C10408,P20316,2026-02-10,6.0,0,107895.78
O35809,C11149,P20052,2025-08-31,7.0,5,395392.97
O35810,C11361,P20438,2026-04-06,7.0,10,108172.39
O35811,C10341,P20423,2025-10-04,3.0,10,90440.14
O35812,C10563,P20233,2026-04-14,6.0,15,68455.82
O35813,C11202,P20433,2025-08-08,5.0,20,55839.92
O35814,C10651,P20123,2025-08-13,5.0,0,354162.0
O35815,C10952,P20362,2025-04-11,6.0,5,307498.76
O35816,C11863,P20448,2026-05-22,7.0,5,28111.61
O35817,C11194,P20100,2025-11-27,2.0,15,1849.89
O35818,C11063,P20214,2025-08-25,1.0,0,56842.5
O35819,C10069,P20410,2025-12-05,7.0,0,134908.62
O35820,C11260,P20327,2026-05-21,6.0,0,42388.74
O35821,C11584,P20135,2025-06-14,7.0,20,134665.89
O35822,C10381,P20456,2025-08-06,7.0,15,2707.96
O35823,C10057,P20318,2026-01-11,4.0,5,28668.38
O35824,C11301,P20218,2025-01-12,1.0,15,27358.37
O35825,C10850,P20088,2026-03-08,7.0,0,88168.99
O35826,C11123,P20280,2025-03-24,6.0,0,119551.5
O35827,C10916,P20040,2026-03-07,7.0,10,217229.54
O35828,C11551,P20240,2026-04-23,3.0,0,85128.54
O35829,C10325,P20332,2026-01-04,4.0,0,5282.12
O35830,C10461,P20431,2025-05-21,2.0,15,2109.62
O35831,C10179,P20136,2026-04-01,1.0,10,860.09
O35832,C10844,P20182,2026-05-17,1.0,20,14007.9
O35833,C10574,P20265,2026-02-07,4.0,0,183320.36
O35834,C10119,P20259,2025-10-15,2.0,5,59386.99
O35835,C11493,P20182,2025-12-21,7.0,0,122569.16
O35836,C10549,P20021,2025-12-09,6.0,15,53663.88
O35837,C10646,P20351,2025-05-29,2.0,0,106219.28
O35838,C11479,P20432,2025-07-29,6.0,5,276125.27
O35839,C10026,P20431,2025-04-22,1.0,0,1240.95
O35840,C11514,P20472,2026-06-20,7.0,10,262598.3
O35841,C11032,P20196,2025-02-18,6.0,0,264130.02
O35842,C10969,P20212,2025-11-27,1.0,0,22332.45
O35843,C11540,P20447,2025-12-31,5.0,5,303661.52
O35844,C10533,P20016,2025-01-11,4.0,5,110583.23
O35845,C11951,P20202,2025-07-07,7.0,0,394447.97
O35846,C10149,P20363,2026-05-24,2.0,0,19188.62
O35847,C11512,P20218,2026-03-21,3.0,15,82075.12
O35848,C11049,P20093,2025-03-31,4.0,0,31787.28
O35849,C10655,P20133,2026-03-24,6.0,0,377664.48
O35850,C11781,P20139,2025-02-01,5.0,0,15467.8
O35851,C11955,P20157,2025-11-23,4.0,20,8717.12
O35852,C10945,P20493,2025-03-15,1.0,0,20103.96
O35853,C10555,P20335,2025-09-08,4.0,15,61885.24
O35854,C10425,P20070,2026-03-26,7.0,15,181456.26
O35855,C10293,P20304,2025-12-21,6.0,5,291121.51
O35856,C11209,P20015,2026-06-17,4.0,0,232596.56
O35857,C10554,P20235,2025-10-23,7.0,10,338555.45
O35858,C10431,P20212,2025-10-25,4.0,10,80396.82
O35859,C10604,P20290,2025-11-24,6.0,10,296088.1
O35860,C10317,P20060,2025-10-29,3.0,15,19920.7
O35861,C10398,P20252,2026-05-27,5.0,0,360588.35
O35862,C11348,P20446,2025-12-04,4.0,10,245728.26
O35863,C11589,P20002,2026-01-09,4.0,0,37478.76
O35864,C10596,P20236,2025-04-04,3.0,5,208057.38
O35865,C10546,P20336,2025-05-12,2.0,10,4895.05
O35866,C10076,P20019,2025-02-22,4.0,0,225286.16
O35867,C10865,P20482,2026-05-11,7.0,0,22365.98
O35868,C11944,P20049,2025-08-17,6.0,0,171216.9
O35869,C10916,P20078,2025-07-31,7.0,5,342358.89
O35870,C10709,P20472,2026-05-19,6.0,15,212579.58
O35871,C10486,P20028,2026-05-10,4.0,5,245966.29
O35872,C11822,P20048,2025-08-21,2.0,10,111869.71
O35873,C11112,P20096,2025-03-12,6.0,0,335007.66
O35874,C10747,P20165,2025-07-08,7.0,0,26672.38
O35875,C11256,P20458,2025-01-08,7.0,0,273108.5
O35876,C11031,P20433,2025-11-28,4.0,0,55839.92
O35877,C11828,P20365,2025-01-16,4.0,5,157362.71
O35878,C10550,P20176,2025-04-03,4.0,15,151644.42
O35879,C10976,P20073,2025-09-19,5.0,5,201773.35
O35880,C11076,P20472,2025-06-10,6.0,5,237588.94
O35881,C11679,P20356,2025-12-17,1.0,0,69459.3
O35882,C10942,P20029,2025-06-23,5.0,0,119524.95
O35883,C10919,P20444,2025-11-13,2.0,0,122524.2
O35884,C11420,P20157,2025-01-18,5.0,10,12258.45
O35885,C11245,P20314,2026-05-01,7.0,5,432769.7
O35886,C11452,P20304,2026-01-02,5.0,0,255369.75
O35887,C11776,P20279,2025-12-17,3.0,10,180403.04
O35888,C11167,P20283,2026-06-12,2.0,5,135707.78
O35889,C11885,P20479,2026-03-11,2.0,0,135021.62
O35890,C10363,P20491,2025-09-27,2.0,10,67660.61
O35891,C10382,P20007,2025-03-09,5.0,10,9674.73
O35892,C11585,P20305,2025-01-30,2.0,0,85785.14
O35893,C11301,P20182,2025-11-12,6.0,10,94553.35
O35894,C10271,P20109,2025-06-13,3.0,0,43917.21
O35895,C11038,P20324,2025-11-16,4.0,10,74135.95
O35896,C10298,P20206,2025-01-14,5.0,15,149497.11
O35897,C11004,P20234,2025-10-06,4.0,5,146814.06
O35898,C11488,P20426,2026-03-08,4.0,0,108368.0
O35899,C11551,P20458,2025-09-20,5.0,5,185323.62
